X,Y,Shape_Leng,Shape_Area,INSIDE_X,INSIDE_Y,ID,SC,CC,TDS,Sl,DD,LD,Lf,STC,LULC,NDVI,RF,GEOL,HU,GP,SC1,CC1,TDS1,Sl1,DD1,Lf1,STC1,LULC1,Geol1
844664.6972,1685753.0004,4000,1000000,844664.6972,1685753.0004,706,1.7212,1776.34,2340.97,0.198889,1.02786,0,34,6.55908,5,0.112039,198.204,4,1,1,0.488094977586,5.26797106782,1.9586636549,-1.27998809243,0.0276686567909,9.66190378969,43.6724640025,3.61855512512,204.6
833664.6972,1696753.0004,4000,1000000,833664.6972,1696753.0004,707,0.380194,374.193,555.05,1.03854,0.791158,0,33.3335,6,5,0.230429,197.793,2,1,1,-1.1807633958,4.47044178192,1.91510855092,0.0380312058241,-0.221058718792,9.54703423541,34.8726522961,3.61855512512,6.2
827664.6972,1681753.0004,4000,1000000,827664.6972,1681753.0004,708,0.770411,882.754,785.972,0.656967,1.48477,0,36.2627,7,5,0.21283,203.515,4,1,1,-0.274923503293,4.92523391025,1.92866109113,-0.394724303991,0.437022822696,10.0437036043,51.4567256969,3.61855512512,204.6
834664.6972,1679753.0004,4000,1000000,834664.6972,1679753.0004,709,1.015,1167.92,1357.7,0.171183,2.70435,0,34,4,11,0.140089,200.046,4,1,3,0.0148443522063,5.06532348084,1.94572146786,-1.37034852303,1.28898160205,9.66190378969,12.4,8.5052531824,204.6
831664.6972,1716753.0004,4000,1000000,831664.6972,1716753.0004,710,1.5976,1856.99,1445.85,0.334838,1.23529,0.169557,34,7,5,0.201024,203.672,2,1,2,0.427222003561,5.28893557112,1.94740210307,-0.932681559107,0.222872061552,9.66190378969,51.4567256969,3.61855512512,6.2
878664.6972,1704753.0004,4000,1000000,878664.6972,1704753.0004,711,8.25574,17969.5,3357.48,1.01751,1.02837,0,34,6,5,0.264838,192.874,4,1,1,1.42542284776,6.2455493454,1.96548377592,0.0174037981204,0.0281716128314,9.66190378969,34.8726522961,3.61855512512,204.6
863664.6972,1702753.0004,4000,1000000,863664.6972,1702753.0004,712,1.16808,1225.76,1168.35,0.55949,0.94318,0,41,6.57231,5,0.201299,196.953,2,1,1,0.15063238654,5.0891184948,1.94148819189,-0.532956670968,-0.0576508814079,10.8062484749,43.8950387741,3.61855512512,6.2
839664.6972,1692753.0004,4000,1000000,839664.6972,1692753.0004,713,0.817681,1025.5,990.247,0.775792,0.939377,0,36.2627,9,5,0.238429,195.97,2,1,1,-0.209607857409,5.00073183239,1.93644375567,-0.244444100925,-0.0615707287924,10.0437036043,96.8,3.61855512512,6.2
839664.6972,1711753.0004,4000,1000000,839664.6972,1711753.0004,714,1.67369,2231.47,1482.22,0.793049,0.352442,0,24,6,5,0.294484,204.871,2,1,2,0.465442331812,5.37468947017,1.94805142183,-0.223989507751,-0.81266349111,7.79795897113,34.8726522961,3.61855512512,6.2
826963.0261,1706843.30630002,2755.37171252,395105.809139,826967.000269,1706748.76239,715,1.42889,2255.87,1594.67,0.347988,0.136653,0,24,9,5,0.385662,196.893,2,1,2,0.332592902671,5.37971685915,1.94991651079,-0.904777853852,-1.26066785251,7.79795897113,96.8,3.61855512512,6.2
830664.6972,1671820.395,3969.22010837,997618.658985,830663.531802,1671754.08666,716,0.873292,991.784,1293.47,0.885633,2.11451,0,34,4,5,0.136405,200.155,4,1,1,-0.139223747118,4.98399119268,1.94439013761,-0.119266662689,0.908271004811,9.66190378969,12.4,3.61855512512,204.6
881664.6972,1706753.0004,4000,1000000,881664.6972,1706753.0004,717,5.02985,10833.9,2205.22,1.00387,0.365473,0,24,7,5,0.224195,192.668,4,1,1,1.18985912926,6.05068735127,1.95741035332,0.00386477989854,-0.790912737317,7.79795897113,51.4567256969,3.61855512512,204.6
836664.6972,1692753.0004,4000,1000000,836664.6972,1692753.0004,718,0.719685,886.834,726.927,0.625425,2.02219,0,34,6,5,0.288053,196.594,4,1,1,-0.351563347637,4.92757344761,1.92582038156,-0.437781707607,0.844074608019,9.66190378969,34.8726522961,3.61855512512,204.6
867664.6972,1704753.0004,4000,1000000,867664.6972,1704753.0004,719,2.83397,5144.18,1703.81,1.18746,1.1019,0,24,6.44092,11,0.260007,195.77,2,1,1,0.851906278318,5.74530549038,1.95154714114,0.176321737555,0.099428476037,7.79795897113,41.714314201,8.5052531824,6.2
818664.6972,1681753.0004,4000,1000000,818664.6972,1681753.0004,720,0.815675,925.252,761.187,0.440148,2.20149,0,40.5334,7,5,0.236214,206.269,3,1,1,-0.212271395143,4.94903922241,1.92750896324,-0.72742962491,0.967483732312,10.7331695173,51.4567256969,3.61855512512,48.4
872664.6972,1703753.0004,4000,1000000,872664.6972,1703753.0004,721,5.15806,10287.2,2886.17,0.478031,0.50056,0,34,7,5,0.264114,194.086,2,1,1,1.20298365135,6.03018488613,1.96277205638,-0.662076991551,-0.584994719957,9.66190378969,51.4567256969,3.61855512512,6.2
819664.6972,1680753.0004,4000,1000000,819664.6972,1680753.0004,722,0.811404,922.921,767.574,0.0820004,1.87367,0,34,7,5,0.243347,206.308,3,1,1,-0.217973093471,4.94776496414,1.92781119127,-1.75926518115,0.737641307371,9.66190378969,51.4567256969,3.61855512512,48.4
843664.6972,1695753.0004,4000,1000000,843664.6972,1695753.0004,723,0.977378,1241.9,1286.2,0.850236,2.73316,0,34,6.97441,7,0.190336,195.916,4,1,1,-0.022986827588,5.09553842361,1.94423319657,-0.158356271974,1.3064543057,9.66190378969,50.9840919475,5.2913319755,204.6
830664.6972,1707753.0004,4000,1000000,830664.6972,1707753.0004,724,1.18033,1734.59,1273.62,0.91825,0.622387,0,24,8.92322,5,0.348419,197.414,2,1,2,0.160416095861,5.25670301844,1.94395845996,-0.0842037694043,-0.422169854544,7.79795897113,94.7401767404,3.61855512512,6.2
845664.6972,1698753.0004,4000,1000000,845664.6972,1698753.0004,725,1.00261,1195.09,1361.41,0.953514,1.15857,0,35.5049,8.90999,5,0.280002,196.488,2,1,1,0.00260520976584,5.0766587379,1.94579547761,-0.0472629234567,0.152737839304,9.91719797368,94.3879368895,3.61855512512,6.2
861664.6972,1681753.0004,4000,1000000,861664.6972,1681753.0004,726,3.56139,3579.75,5848.27,0.370924,0.923917,0,40.5334,7,5,0.192064,188.808,4,2,1,0.995846361944,5.5882110335,1.97384731472,-0.857825960008,-0.0775879780595,10.7331695173,51.4567256969,3.61855512512,204.6
819664.6972,1677753.0004,4000,1000000,819664.6972,1677753.0004,727,0.805652,918.262,771.631,0.228867,1.62489,0,41,6,11,0.215531,207.759,3,1,1,-0.225718538939,4.94520743969,1.92800121504,-1.19165770207,0.549423440565,10.8062484749,34.8726522961,8.5052531824,48.4
859664.6972,1700753.0004,4000,1000000,859664.6972,1700753.0004,728,1.23127,932.213,1471.82,0.197962,0.984458,0,34,6.44092,5,0.233212,194.769,3.5,1,1,0.19962470014,4.95282359751,1.94786820803,-1.28286391801,-0.0156028328279,9.66190378969,41.714314201,3.61855512512,104.84375
812664.6972,1672753.0004,4000,1000000,812664.6972,1672753.0004,729,0.807925,920.289,771.995,0.19255,0.333642,0,34,6,7,0.305414,214.094,3,1,1,-0.222648602619,4.94632188531,1.9280181916,-1.2998444406,-0.844764948731,9.66190378969,34.8726522961,5.2913319755,48.4
873664.6972,1705753.0004,4000,1000000,873664.6972,1705753.0004,730,5.9404,12274.2,2927.73,1.76927,1.14831,0,24,6.14697,5,0.32973,194.562,2,1,1,1.27421661804,6.0996760505,1.96303723206,0.622308627609,0.143184496081,7.79795897113,37.0725017961,3.61855512512,6.2
859664.6972,1677753.0004,4000,1000000,859664.6972,1677753.0004,731,2.84914,2995.56,4760.5,0.215202,1.41757,0,40.9293,7,5,0.164158,185.725,4,1,1,0.855421921435,5.50890546437,1.97101297061,-1.23084962864,0.381234969445,10.7952019759,51.4567256969,3.61855512512,204.6
847664.6972,1690753.0004,4000,1000000,847664.6972,1690753.0004,732,1.61649,1709.58,2082.29,0.191403,1.80939,0,34,9,5,0.209428,193.373,4,1,1,0.436945033921,5.24980915547,1.95617121971,-1.30348603258,0.690271323748,9.66190378969,96.8,3.61855512512,204.6
862370.025018897,1676747.99955031,4185.07357897,597050.464363,862480.486959,1676704.58859,733,2.76691,2901.09,4655.83,0.511854,0.775923,0,24,4,5,0.254291,183.541,4,2,1,0.836043415127,5.49449082441,1.97068894605,-0.606726153749,-0.238270152734,7.79795897113,12.4,3.61855512512,204.6
838664.6972,1706753.0004,4000,1000000,838664.6972,1706753.0004,734,0.774538,855.282,753.611,0.718129,1.80691,0,35.8668,6,5,0.247001,202.613,4,1,2,-0.268999779292,4.9091644559,1.92714550124,-0.315192639364,0.688427077675,9.97777915991,34.8726522961,3.61855512512,204.6
861496.226496833,1684757.83979913,4016.77196641,821700.125399,861592.089842,1684801.67399,735,4.60073,4586.33,8019.38,0.262059,1.64587,0,34,4,5,0.0685765,186.405,4,1,1,1.14228282411,5.69618624496,1.97766635533,-1.10285262845,0.565829277502,9.66190378969,12.4,3.61855512512,204.6
865664.6972,1693753.0004,4000,1000000,865664.6972,1693753.0004,736,2.27648,2250.21,3399.96,0.218741,2.15249,0,34,4,5,0.256171,190.75,4,1,1,0.700986277375,5.37855599103,1.96570008101,-1.22053617995,0.934273266476,9.66190378969,12.4,3.61855512512,204.6
836664.6972,1677753.0004,4000,1000000,836664.6972,1677753.0004,737,1.10731,1252.93,1616.03,0.620489,0.593936,0,41,7,5,0.151232,198.482,4,1,1,0.0998835641033,5.0998732116,1.95024860274,-0.444656412886,-0.458655098823,10.8062484749,51.4567256969,3.61855512512,204.6
841664.6972,1703753.0004,4000,1000000,841664.6972,1703753.0004,738,1.26529,1773.88,1368.92,0.457961,1.97654,0,34,6.09001,5,0.216953,200.977,4,1,2,0.224567402701,5.26731525411,1.94594436737,-0.696229124936,0.811789444069,9.66190378969,36.2104473256,3.61855512512,204.6
855664.6972,1709753.0004,4000,1000000,855664.6972,1709753.0004,739,1.30439,1655.75,1260.59,0.234788,2.4553,0,36.404,6,5,0.268856,201.264,4,1,1,0.252099776052,5.2345872371,1.94366956918,-1.17518389025,1.1338794442,10.0671453673,34.8726522961,3.61855512512,204.6
836664.6972,1695753.0004,4000,1000000,836664.6972,1695753.0004,740,0.706569,864.755,741.099,0.910766,0.609338,0,24,6.44092,5,0.29223,197.183,2,1,1,-0.372619955003,4.91476893262,1.92653307166,-0.0921709571407,-0.438797917609,7.79795897113,41.714314201,3.61855512512,6.2
861664.6972,1686753.0004,4000,1000000,861664.6972,1686753.0004,741,5.57974,5564.28,10180.7,0.32268,2.43622,0,24,4.07678,5,0.202732,187.621,4,1,1,1.24311824453,5.77857474438,1.98017828756,-0.959171285206,1.12167899096,7.79795897113,13.0231096771,3.61855512512,204.6
825959.285275002,1713864.76720007,3172.62558299,459789.051105,825929.576805,1713717.49444,742,1.45904,1972.35,1660.89,0.830367,0.233291,0,21,6,5,0.309532,201.465,2,1,2,0.350620393779,5.3172432118,1.95092508471,-0.180799369158,-1.03399585896,7.16515138991,34.8726522961,3.61855512512,6.2
833664.6972,1703753.0004,4000,1000000,833664.6972,1703753.0004,743,0.880558,1157.81,900.075,0.625097,1.53444,0,24,6,5,0.356467,201.885,2,1,2,-0.130490993143,5.06103136499,1.93333611139,-0.438237363188,0.477450334992,7.79795897113,34.8726522961,3.61855512512,6.2
827664.6972,1688753.0004,4000,1000000,827664.6972,1688753.0004,744,0.829681,973.749,853.771,1.08961,1.81724,0,34,6,7,0.245775,204.287,2,1,1,-0.193863308981,4.97477748999,1.93155223101,0.0869341146963,0.69610088815,9.66190378969,34.8726522961,5.2913319755,6.2
837664.6972,1717753.0004,4000,1000000,837664.6972,1717753.0004,745,2.15428,2482.57,1472.99,0.436613,1.16573,0.416828,40.5334,6.14697,5,0.253113,203.575,3,1,2,0.660841523526,5.42374887654,1.94788891714,-0.733726067764,0.159379540092,10.7331695173,37.0725017961,3.61855512512,48.4
823696.872950063,1710815.30169951,3732.21567504,878105.342768,823717.717623,1710790.5459,746,1.55835,2361.67,1749.15,0.56869,0.159249,0,24,6.96847,5,0.306764,199.257,2,1,2,0.406494962644,5.40084464198,1.95217924094,-0.519221041142,-1.20187972636,7.79795897113,50.8747549072,3.61855512512,6.2
839664.6972,1704753.0004,4000,1000000,839664.6972,1704753.0004,747,0.958057,1225.52,1000.99,0.246082,2.44673,0,36.2627,7,5,0.199725,201.649,4,1,2,-0.0432173154268,5.08902233482,1.93678572981,-1.14455038895,1.12840527966,10.0437036043,51.4567256969,3.61855512512,204.6
819664.6972,1682753.0004,4000,1000000,819664.6972,1682753.0004,748,0.815333,926.372,763.918,0.566139,1.88673,0,34,7,5,0.27643,205.803,3,1,1,-0.212726429422,4.94965022225,1.92763865751,-0.523014050065,0.74716577998,9.66190378969,51.4567256969,3.61855512512,48.4
822664.6972,1670753.0004,4000,1000000,822664.6972,1670753.0004,749,0.740922,793.838,760.439,0.623116,0.289928,0,24,8.90999,6.36344,0.24706,209.308,2.5,1,1,-0.318584235589,4.87106953868,1.92747332005,-0.44099282827,-0.923100767491,7.79795897113,94.3879368895,4.76486810561,19.33125
852426.12459982,1719781.57565077,3591.79855725,597539.78112,852561.130557,1719592.07095,750,1.0073,1323.92,901.096,0.660289,0.250066,0.182994,24,6,5,0.389113,206.32,2,1,1,0.00726293257544,5.12680461489,1.9333738892,-0.390274378509,-0.999867984426,7.79795897113,34.8726522961,3.61855512512,6.2
812664.6972,1682753.0004,4000,1000000,812664.6972,1682753.0004,751,0.833676,941.011,756.322,0.156153,1.34987,0,24,6.85303,5,0.244553,207.579,3,1,1,-0.188692235847,4.95756242234,1.92727619012,-1.42372703023,0.323678090018,7.79795897113,48.7775180285,3.61855512512,48.4
881664.6972,1712753.0004,4000,1000000,881664.6972,1712753.0004,752,2.07684,4460.53,1318.85,0.862607,1.4675,0,41,5.71929,5,0.171652,194.462,2,1,2,0.63371141755,5.68419955337,1.94492781623,-0.144567419207,0.4228082643,10.8062484749,30.8906975766,3.61855512512,6.2
863664.6972,1691753.0004,4000,1000000,863664.6972,1691753.0004,753,2.95752,2932.66,4784.68,0.639103,3.45235,0,24,4.44092,5,0.199801,190.035,4,1,1,0.879798864823,5.49936462168,1.97108630876,-0.418927676531,1.71610005312,7.79795897113,16.2242604916,3.61855512512,204.6
850664.6972,1679753.0004,4000,1000000,850664.6972,1679753.0004,754,2.04266,2095,3252.32,0.117463,1.11497,0,34,4,5,0.139456,192.247,4,1.75,1,0.621282092215,5.34540823012,1.96493019459,-1.58006224229,0.111842767628,9.66190378969,12.4,3.61855512512,204.6
859664.6972,1691753.0004,4000,1000000,859664.6972,1691753.0004,755,4.56742,4536.15,8033.17,1.54878,2.3152,0,34,7,5,0.208435,190.766,2,1,1,1.1383307542,5.69144877988,1.97768553294,0.467472306369,1.04315631568,9.66190378969,51.4567256969,3.61855512512,6.2
827664.6972,1680753.0004,4000,1000000,827664.6972,1680753.0004,756,0.771147,883.968,784.182,2.18821,0.935792,0,24,8.57231,7,0.243062,203.605,2,1,1,-0.273863822784,4.92593127961,1.92857971826,0.882713683488,-0.0652731160146,7.79795897113,85.6606690599,5.2913319755,6.2
835664.6972,1715753.0004,4000,1000000,835664.6972,1715753.0004,757,2.41818,2890.29,1680.22,0.134138,3.12659,0.0730995,34,7,5,0.184186,202.383,4,1,2,0.743918937552,5.49281009029,1.95120819052,-1.50883153318,1.53643323902,9.66190378969,51.4567256969,3.61855512512,204.6
846664.6972,1680753.0004,4000,1000000,846664.6972,1680753.0004,758,1.76991,1807.32,2802.76,0.324605,1.66761,0,34,8.93999,5,0.174203,195.057,4,1,1,0.510428562046,5.27614568011,1.96222216725,-0.95493111074,0.582719535101,9.66190378969,95.1878248547,3.61855512512,204.6
837664.6972,1703753.0004,4000,1000000,837664.6972,1703753.0004,759,0.849813,1127.23,906.795,0.864289,1.05727,0,24,6.00441,5,0.232982,201.495,2,1,2,-0.168152594254,5.04779348809,1.93358358322,-0.142703373849,0.0564727569786,7.79795897113,34.9374984383,3.61855512512,6.2
883664.6972,1715753.0004,4000,1000000,883664.6972,1715753.0004,760,3.39931,7354.6,1720.37,0.238665,0.882879,0,34,4,5,0.237841,200.191,4,1,2,0.967559242352,5.89470761473,1.95178090379,-1.16455400311,-0.120767157818,9.66190378969,12.4,3.61855512512,204.6
873664.6972,1710753.0004,4000,1000000,873664.6972,1710753.0004,761,5.54284,11686.5,2449.75,1.33047,0.813748,0,34,6,5,0.142602,196.311,4,1,1,1.23977795746,6.080492014,1.95959183652,0.298118330128,-0.195840359555,9.66190378969,34.8726522961,3.61855512512,204.6
844664.6972,1688753.0004,4000,1000000,844664.6972,1688753.0004,762,1.07391,1163.61,1216.55,0.150822,2.87527,0,34,7,5,0.142663,199.308,4,1,1,0.0702988769355,5.06349869616,1.94265903395,-1.44352328946,1.39132416017,9.66190378969,51.4567256969,3.61855512512,204.6
809740.497225,1679812.31034998,3624.08467323,837114.574503,809745.672094,1679760.57986,763,0.83423,949.648,774.669,1.14765,0.607015,0,40.9186,7,11,0.193941,207.1,3,1,1,-0.187977852496,4.96216738466,1.9281425328,0.140600832953,-0.441776635145,10.7935293293,51.4567256969,8.5052531824,48.4
865664.6972,1713753.0004,4000,1000000,865664.6972,1713753.0004,764,1.29204,1584.99,1200.74,0.612489,1.22167,0,41,9,5,0.22076,192.253,4,1,1,0.243529675713,5.21372830825,1.94228276625,-0.455880389792,0.210583661884,10.8062484749,96.8,3.61855512512,204.6
871664.6972,1708753.0004,4000,1000000,871664.6972,1708753.0004,765,4.52123,9215.14,2171.81,1.00574,0.529817,0,41,9,5,0.224729,196.188,4,1,1,1.13278328282,5.98625471966,1.95708401592,0.00572855201916,-0.544229434107,10.8062484749,96.8,3.61855512512,204.6
836664.6972,1716753.0004,4000,1000000,836664.6972,1716753.0004,766,2.86542,3391.21,1813.8,1.25413,2.16797,0.253578,34,6,5,0.143194,202.988,2,1,2,0.859165846069,5.56427583178,1.95303922116,0.234310678428,0.944805556972,9.66190378969,34.8726522961,3.61855512512,6.2
833664.6972,1716753.0004,4000,1000000,833664.6972,1716753.0004,767,2.08388,2479.1,1578.95,0.734447,3.34754,0.415442,34,6,5,0.205504,203.441,4,1,2,0.636235949956,5.4231087465,1.9496678116,-0.29477985664,1.65925670143,9.66190378969,34.8726522961,3.61855512512,204.6
817664.6972,1677753.0004,4000,1000000,817664.6972,1677753.0004,768,0.810041,921.017,767.809,0.434064,1.31775,0,24,6.14697,11,0.187997,208.171,3,1,1,-0.219801481424,4.94672150064,1.92782224155,-0.738288436338,0.295865829801,7.79795897113,37.0725017961,8.5052531824,48.4
810062.534675058,1678229.43409953,527.669907655,11588.9848437,810068.214307,1678224.76293,769,0.817911,925.221,764.215,0.776242,0.0663621,0,24,6,5,0.24728,207.91,3,1,1,-0.209303031487,4.94902229597,1.92765271978,-0.243906676755,-1.48478316076,7.79795897113,34.8726522961,3.61855512512,48.4
875664.6972,1708753.0004,4000,1000000,875664.6972,1708753.0004,770,7.34221,15923.6,2970.37,0.114778,1.50728,0,34,6.98677,7,0.229218,195.053,2.5,1,1,1.37381615728,6.19989256387,1.96330349429,-1.59218272905,0.45542663674,9.66190378969,51.2120527051,5.2913319755,19.33125
848664.6972,1714753.0004,4000,1000000,848664.6972,1714753.0004,771,1.38171,1922.03,1282.9,0.6663,2.46086,0,34,9,5,0.242455,204.848,2,1,1,0.303287396542,5.30512554734,1.94416151984,-0.382262124895,1.13742570523,9.66190378969,96.8,3.61855512512,6.2
832664.6972,1681753.0004,4000,1000000,832664.6972,1681753.0004,772,0.73706,860.976,831.107,0.87084,2.72358,0,34,6.5177,5,0.270071,201.29,4,1,1,-0.324482375234,4.9125413218,1.93062523468,-0.135467359886,1.30065441001,9.66190378969,42.980638561,3.61855512512,204.6
855664.6972,1690753.0004,4000,1000000,855664.6972,1690753.0004,773,3.69562,3661.74,5714.92,0.0813992,3.41343,0,34,4,5,0.184213,191.202,4,1,1,1.01794240146,5.59819043595,1.97354395498,-1.76273623767,1.69509403156,9.66190378969,12.4,3.61855512512,204.6
880664.6972,1711753.0004,4000,1000000,880664.6972,1711753.0004,774,6.15078,13567.2,2565.32,0.173763,2.61958,0,40.9293,6.03,5,0.194689,194.491,4,1,1,1.29116249566,6.13854501276,1.96051253842,-1.36151934934,1.23702334279,10.7952019759,35.315218339,3.61855512512,204.6
853664.6972,1685753.0004,4000,1000000,853664.6972,1685753.0004,775,3.75343,3544.7,3111.37,1.23918,1.94774,0,24,6,5,0.215911,194.546,4,1,1,1.02711552181,5.58386793983,1.9641446342,0.221498500264,0.791229090392,7.79795897113,34.8726522961,3.61855512512,204.6
830785.135900005,1692801.94835016,3650.16517903,778129.743932,830773.918186,1692735.21018,776,0.684285,779.445,783.344,0.938063,0.979659,0,34,6,5,0.112577,204.03,2,1,1,-0.409679836164,4.86167639564,1.92854152616,-0.063328830056,-0.0204454835487,9.66190378969,34.8726522961,3.61855512512,6.2
836664.6972,1693753.0004,4000,1000000,836664.6972,1693753.0004,777,0.712121,892.905,650.295,0.500435,1.76705,0,41,7.34513,5,0.230878,196.779,4,1,1,-0.363640454621,4.93103289264,1.92157134017,-0.625118909575,0.658608679627,10.8062484749,58.0869134945,3.61855512512,204.6
886616.504024918,1709733.78054944,3918.76572936,927331.196065,886630.812253,1709772.23699,778,8.59425,18929.9,3379.42,0.326884,0.195976,0,34,4,5,0.155283,191.95,4,2,1,1.44255735437,6.26504677614,1.96559600185,-0.949933827418,-1.11461645824,9.66190378969,12.4,3.61855512512,204.6
818664.6972,1677753.0004,4000,1000000,818664.6972,1677753.0004,779,0.80801,919.802,769.624,0.0824142,1.41671,0,34,9,11,0.215081,208.008,3,1,1,-0.222534038612,4.94605437637,1.9279074001,-1.75688637381,0.380512565908,9.66190378969,96.8,8.5052531824,48.4
836664.6972,1675974.50979946,3875.39129994,830645.829535,836724.164151,1675816.43877,780,1.14915,1301.72,1748.39,0.151443,0.27152,0,24,4,5,0.249455,197.806,4,1,1,0.135227763071,5.11855676676,1.95216884843,-1.44119227174,-0.957848401095,7.79795897113,12.4,3.61855512512,204.6
855664.6972,1688753.0004,4000,1000000,855664.6972,1688753.0004,782,4.16681,4071.47,6007.13,0.368493,1.07277,0,24,4.09001,5,0.116779,190.247,4,1,1,1.08740219174,5.64463179466,1.97419543843,-0.862704447845,0.0714922152922,7.79795897113,13.132279525,3.61855512512,204.6
840664.6972,1688753.0004,4000,1000000,840664.6972,1688753.0004,783,0.914361,1067.15,1064.19,0.368899,2.33726,0,24,6,11,0.283629,200.67,4,1,1,-0.0911522454127,5.0205949877,1.93869153809,-0.861888138061,1.05761999461,7.79795897113,34.8726522961,8.5052531824,204.6
846664.6972,1713753.0004,4000,1000000,846664.6972,1713753.0004,784,1.50672,2017.11,1396.76,0.979253,1.28904,0,27.9395,9,5,0.261081,204.739,3,1,1,0.378089833652,5.32773957124,1.94648579235,-0.0208994556971,0.270717921226,8.57156578918,96.8,3.61855512512,48.4
820664.6972,1676753.0004,4000,1000000,820664.6972,1676753.0004,785,0.801315,914.988,774.369,0.455457,1.50088,0,24,8.90999,5,0.180918,207.946,3,1,1,-0.231610023071,4.94340161874,1.92812861548,-0.700563093288,0.450208156852,7.79795897113,94.3879368895,3.61855512512,48.4
862664.6972,1695753.0004,4000,1000000,862664.6972,1695753.0004,786,2.33601,2268.9,3493.43,0.511806,0.904914,0,24,6.14697,7,0.0778431,192.128,4,1,1,0.719466573682,5.38237706641,1.96616205523,-0.606802834784,-0.0974606217037,7.79795897113,37.0725017961,5.2913319755,204.6
867664.6972,1695753.0004,4000,1000000,867664.6972,1695753.0004,787,3.03135,4261.32,3252.21,0.429228,1.33932,0,24,4,5,0.282113,191.464,4,1,1,0.895700007862,5.66443614524,1.96492960093,-0.746996046221,0.314579827426,7.79795897113,12.4,3.61855512512,204.6
848664.6972,1680753.0004,4000,1000000,848664.6972,1680753.0004,789,1.96932,2001.05,3036.37,0.792079,0.415753,0,34.2002,7,7,0.269664,193.976,4,1,1,0.593602381235,5.32400320415,1.96370451188,-0.225130940735,-0.710421763622,9.69618726375,51.4567256969,5.2913319755,204.6
869481.907449929,1694842.63819946,2837.76600629,517446.770901,869490.689391,1694862.17875,790,3.07602,4491.24,3127.78,0.124053,1.02974,0,40.3417,4,5,0.173337,188.184,4,1,1,0.905060012499,5.68715975521,1.96423881557,-1.55111491256,0.0295220875164,10.7030234996,12.4,3.61855512512,204.6
879664.6972,1712753.0004,4000,1000000,879664.6972,1712753.0004,791,5.42535,11893.3,2342.9,0.554175,1.87213,0,34,6.14697,5,0.188097,195.113,4,1,1,1.22893166879,6.0873611459,1.95868068353,-0.540964199379,0.736516059777,9.66190378969,37.0725017961,3.61855512512,204.6
852664.6972,1688753.0004,4000,1000000,852664.6972,1688753.0004,792,3.22957,3125.25,3743.49,0.516286,4.07534,0,35.8668,4.42769,5,0.189347,191.119,4,1,1,0.935836553334,5.52789982051,1.967311751,-0.599664799823,2.03749417048,9.97777915991,16.1007245652,3.61855512512,204.6
857664.6972,1669753.0004,4000,1000000,857664.6972,1669753.0004,793,2.3219,2841,4800.43,0.318563,0.771996,0,24,4,5,0.218564,176.423,4,2,1,0.715146347887,5.48505071247,1.97113378001,-0.968299538614,-0.242733917392,7.79795897113,12.4,3.61855512512,204.6
825664.6972,1679753.0004,4000,1000000,825664.6972,1679753.0004,794,0.784536,899.499,783.252,1.32682,1.04336,0,24,9,5,0.297445,204.65,2,1,1,-0.254830337723,4.93476113646,1.92853733047,0.295126748808,0.0428998946481,7.79795897113,96.8,3.61855512512,6.2
860664.6972,1703753.0004,4000,1000000,860664.6972,1703753.0004,795,1.15305,1209.81,1158.92,0.328399,0.910766,0,24,7,5,0.254371,197.841,2,1,1,0.138430339164,5.08268215694,1.94125062395,-0.946625304396,-0.0913187741102,7.79795897113,51.4567256969,3.61855512512,6.2
858664.6972,1705753.0004,4000,1000000,858664.6972,1705753.0004,796,1.214,1398.08,1204.86,0.646755,2.54517,0,41,9,5,0.19466,199.029,4,1,1,0.186590387018,5.15329263026,1.94238153223,-0.408502989205,1.19071783067,10.8062484749,96.8,3.61855512512,204.6
831664.6972,1685753.0004,4000,1000000,831664.6972,1685753.0004,797,0.723305,829.492,801.007,0.366604,0.830149,0,24,9,7,0.319106,203.057,2,1,1,-0.345846196006,4.8935535776,1.92933378428,-0.866510809639,-0.177749748336,7.79795897113,96.8,5.2913319755,6.2
849664.6972,1677753.0004,4000,1000000,849664.6972,1677753.0004,798,1.27201,1214.81,2399.75,1.17816,1.28088,0,41,7,5,0.20593,191.523,2,2,1,0.229383430596,5.08470981929,1.95917304449,0.168052918304,0.263519360964,10.8062484749,51.4567256969,3.61855512512,6.2
842664.6972,1715753.0004,4000,1000000,842664.6972,1715753.0004,799,2.15981,2442.91,1513.57,0.462388,0.447077,0.144212,24,6,5,0.325421,206.522,2,1,2,0.66272661306,5.41637314938,1.94859223205,-0.688607154181,-0.662723654435,7.79795897113,34.8726522961,3.61855512512,6.2
822664.6972,1670134.6625,2537.33539326,258866.252253,822645.771396,1670122.95872,800,0.739591,791.167,760.952,0.0586698,0.277157,0,41,9,11,0.208334,209.553,2.39917,1,1,-0.320612076646,4.86934061035,1.92749777133,-1.90968366392,-0.947085932,10.8062484749,96.8,8.5052531824,15.6977270437
847664.6972,1718753.0004,4000,1000000,847664.6972,1718753.0004,801,1.26611,1672.2,1122.35,0.966214,0.587026,0.082426,34,6,5,0.288094,207.069,2,1,1,0.225156937185,5.2392960044,1.94030116654,-0.0341933495657,-0.467647560092,9.66190378969,34.8726522961,3.61855512512,6.2
